"casenum","date","weight_","hhcode","pid","s1_2q3","s1_2q4","s1_2q5","s1_2q6","s1_2q7"
52,"9/06/95",1,2330231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
81,"9/16/95",1,2330241,4,1,1.79769313486232e+308,1997,2,1.79769313486232e+308
82,"9/16/95",1,2330241,5,6,3,1995,6,4
88,"9/16/95",1,2330251,5,2,3,1993,3,4
89,"9/16/95",1,2330251,6,2,3,1995,1,4
90,"9/16/95",1,2330251,7,5,6,1994,6,4
91,"9/16/95",1,2330251,8,5,6,1994,6,4
92,"9/16/95",1,2330251,9,5,6,1994,6,4
93,"9/16/95",1,2330251,10,5,6,1994,6,4
53,"9/06/95",1,2330331,4,2,2,1997,1,4
83,"9/16/95",1,2330341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
94,"9/16/95",1,2330351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"9/06/95",1,2330431,5,2,3,1997,2,4
84,"9/16/95",1,2330441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
95,"9/16/95",1,2330459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
58,"9/06/95",1,2330531,1,1,1.79769313486232e+308,1998,8,1.79769313486232e+308
55,"9/06/95",1,2330531,3,5,6,1994,2,4
56,"9/06/95",1,2330531,4,5,6,1994,2,4
57,"9/06/95",1,2330531,8,5,6,1994,2,4
85,"9/16/95",1,2330541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
59,"9/06/95",1,2330631,4,2,3,1992,10,2
60,"9/06/95",1,2330631,6,2,3,1999,3,2
61,"9/06/95",1,2330631,9,1,1.79769313486232e+308,1992,11,1.79769313486232e+308
62,"9/06/95",1,2330631,10,1,1.79769313486232e+308,1992,12,1.79769313486232e+308
63,"9/06/95",1,2330731,3,2,2,1992,12,4
64,"9/06/95",1,2330831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
65,"9/06/95",1,2330931,3,2,4,1993,6,4
66,"9/06/95",1,2331031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
67,"9/06/95",1,2331131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
68,"9/06/95",1,2331231,4,2,3,1997,4,4
69,"9/06/95",1,2331339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
70,"9/06/95",1,2331439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
71,"9/06/95",1,2331539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
72,"9/06/95",1,2331639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
73,"9/16/95",1,2331739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
74,"9/16/95",1,2331839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
75,"9/16/95",1,2331939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
76,"9/16/95",1,2332039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"9/16/95",1,2332139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
78,"9/16/95",1,2332239,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
79,"9/16/95",1,2332339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"5/08/99",1,2410131,1,1,1.79769313486232e+308,1996,3,1.79769313486232e+308
23,"2/10/99",1,2410141,1,1,1.79769313486232e+308,1997,1,1.79769313486232e+308
24,"2/10/99",1,2410141,3,2,4,1998,2,1
32,"2/10/99",1,2410151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"2/10/99",1,2410231,2,2,2,1992,1,4
3,"2/10/99",1,2410231,3,2,5,1998,1,4
25,"2/10/99",1,2410241,1,1,1.79769313486232e+308,1994,2,1.79769313486232e+308
5,"2/10/99",1,2410331,3,2,2,1994,2,4
26,"2/10/99",1,2410341,3,2,3,1992,10,4
27,"2/10/99",1,2410341,4,2,5,1992,12,4
28,"2/10/99",1,2410341,5,5,4,1998,1,1
29,"2/10/99",1,2410341,6,5,4,1998,1,1
30,"2/10/99",1,2410341,7,5,4,1998,1,1
33,"2/10/99",1,2410351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"2/10/99",1,2410431,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
34,"2/10/99",1,2410459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"2/10/99",1,2410531,4,2,5,1996,4,4
31,"2/10/99",1,2410541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"2/10/99",1,2410631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
10,"2/10/99",1,2410731,3,2,2,1998,1.79769313486232e+308,4
11,"2/10/99",1,2410931,2,1,1.79769313486232e+308,1993,1.79769313486232e+308,1.79769313486232e+308
12,"2/10/99",1,2411031,2,1,1.79769313486232e+308,1994,2,1.79769313486232e+308
13,"2/10/99",1,2411231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
14,"2/10/99",1,2411339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"2/10/99",1,2411439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"2/10/99",1,2411539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"2/10/99",1,2411639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"2/10/99",1,2411739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"2/10/99",1,2411839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
20,"2/10/99",1,2411939,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
21,"2/10/99",1,2412039,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"2/10/99",1,2412139,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
50,"8/06/99",1,2420131,8,2,4,1997,1,4
72,"8/06/99",1,2420141,3,2,5,1997,2,4
76,"8/06/99",1,2420151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
51,"8/06/99",1,2420231,3,2,5,1993,4,4
73,"8/06/99",1,2420241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
77,"8/06/99",1,2420251,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
52,"8/06/99",1,2420331,6,2,3,1995,1.79769313486232e+308,4
78,"8/06/99",1,2420351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
53,"8/06/99",1,2420431,3,2,3,1992,5,4
74,"8/06/99",1,2420441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
79,"8/06/99",1,2420459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
54,"8/06/99",1,2420531,6,2,5,1998,1,4
55,"8/06/99",1,2420531,9,1,1.79769313486232e+308,1993,2,1.79769313486232e+308
75,"8/06/99",1,2420541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
56,"8/06/99",1,2420631,3,2,5,1993,5,4
57,"8/06/99",1,2420731,6,1,1.79769313486232e+308,1995,4,1.79769313486232e+308
58,"8/06/99",1,2420831,4,1,1.79769313486232e+308,1995,1.79769313486232e+308,1.79769313486232e+308
59,"8/06/99",1,2420931,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
60,"8/06/99",1,2421031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
61,"8/06/99",1,2421131,3,2,5,1996,1,4
62,"8/06/99",1,2421131,8,5,1,1996,1,3
63,"8/06/99",1,2421132,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
64,"8/06/99",1,2421231,5,5,1,1993,1,3
65,"8/06/99",1,2421232,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
66,"8/06/99",1,2421339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
67,"8/06/99",1,2421439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
68,"8/06/99",1,2421539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
69,"8/06/99",1,2421639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
70,"8/06/99",1,2421739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
71,"8/06/99",1,2421839,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
149,"8/13/99",1,2430131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
168,"8/13/99",1,2430141,3,2,2,1998,2,4
1.79769313486232e+308,".",1.79769313486232e+308,2430141,4,5,1,1993,2,4
1.79769313486232e+308,".",1.79769313486232e+308,2430141,5,5,1,1994,5,4
169,"8/13/99",1,2430142,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
170,"8/13/99",1,2430143,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
176,"8/13/99",1,2430151,1,1,1.79769313486232e+308,1996,6,1.79769313486232e+308
177,"8/13/99",1,2430151,3,1,1.79769313486232e+308,1993,4,1.79769313486232e+308
178,"8/13/99",1,2430151,4,1,1.79769313486232e+308,1994,7,1.79769313486232e+308
179,"8/13/99",1,2430151,5,1,1.79769313486232e+308,1995,6,1.79769313486232e+308
180,"8/13/99",1,2430151,6,6,5,1994,5,4
150,"8/13/99",1,2430231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
171,"8/13/99",1,2430241,2,5,1,1993,3,1
172,"8/13/99",1,2430241,3,5,1,1993,3,1
173,"8/13/99",1,2430242,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
181,"8/13/99",1,2430251,11,1,1.79769313486232e+308,1994,11,1.79769313486232e+308
182,"8/13/99",1,2430251,13,6,5,1995,1,4
151,"8/13/99",1,2430331,7,2,3,1993,1.79769313486232e+308,4
183,"8/13/99",1,2430351,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
152,"8/13/99",1,2430431,3,1,1.79769313486232e+308,1998,7,1.79769313486232e+308
153,"8/13/99",1,2430431,5,2,3,1993,3,4
174,"8/13/99",1,2430441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
184,"8/13/99",1,2430459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
154,"8/13/99",1,2430531,3,2,5,1995,10,4
175,"8/13/99",1,2430541,3,2,3,1993,5,4
155,"8/13/99",1,2430631,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
156,"8/13/99",1,2430731,5,1,1.79769313486232e+308,1998,3,1.79769313486232e+308
157,"8/13/99",1,2430831,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
158,"8/13/99",1,2430931,4,5,1,1997,10,3
159,"8/13/99",1,2430932,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
160,"8/13/99",1,2431031,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
161,"8/13/99",1,2431131,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
162,"8/13/99",1,2431231,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
163,"8/13/99",1,2431339,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
164,"8/13/99",1,2431439,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
165,"8/13/99",1,2431539,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
166,"8/13/99",1,2431639,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
167,"8/13/99",1,2431739,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"7/07/99",1,2510141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
30,"7/30/99",1,2510151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"7/30/99",1,2510241,4,2,3,1997,4,4
31,"7/30/99",1,2510251,1,1,1.79769313486232e+308,1995,8,1.79769313486232e+308
3,"7/30/99",1,2510341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
32,"7/30/99",1,2510351,7,1,1.79769313486232e+308,1998,9,1.79769313486232e+308
4,"7/30/99",1,2510441,3,5,1,1995,3,1
5,"7/30/99",1,2510442,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
33,"7/30/99",1,2510459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
6,"7/30/99",1,2510541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"7/30/99",1,2510641,2,5,1,1994,11,2
8,"7/30/99",1,2510641,4,5,1,1994,11,2
9,"7/30/99",1,2510641,5,5,1,1994,11,2
10,"7/30/99",1,2510641,6,5,1,1994,11,2
11,"7/30/99",1,2510641,7,5,1,1994,11,2
12,"7/30/99",1,2510641,8,5,1,1994,11,2
13,"7/30/99",1,2510641,9,2,5,1998,5,4
14,"7/30/99",1,2510642,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"7/30/99",1,2510741,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"7/30/99",1,2510841,13,1,1.79769313486232e+308,1994,11,1.79769313486232e+308
17,"7/30/99",1,2510941,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"7/30/99",1,2511041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"7/30/99",1,2511141,3,2,5,1993,11,4
20,"7/30/99",1,2511241,3,2,5,1994,5,4
21,"7/30/99",1,2511241,4,2,5,1998,5,4
22,"7/30/99",1,2511341,3,2,6,1998,4,4
23,"7/30/99",1,2511341,7,5,1,1992,6,3
24,"7/30/99",1,2511342,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
25,"7/30/99",1,2511441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
26,"7/30/99",1,2511541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
27,"7/30/99",1,2511641,3,6,1,1998,4,2
28,"7/30/99",1,2511641,6,1,1.79769313486232e+308,1996,2,1.79769313486232e+308
29,"7/30/99",1,2511741,5,1,1.79769313486232e+308,1997,8,1.79769313486232e+308
98,"2/12/99",1,2520141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
138,"6/06/99",1,2520151,5,2,3,1994,10,4
139,"6/06/99",1,2520151,7,2,3,1998,4,4
99,"6/06/99",1,2520241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
140,"6/06/99",1,2520251,3,2,3,1998,1,4
100,"6/06/99",1,2520341,5,2,3,1998,5,4
141,"6/06/99",1,2520351,5,2,3,1994,8,4
101,"6/06/99",1,2520441,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
142,"6/06/99",1,2520459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
102,"6/06/99",1,2520541,3,5,1,1993,6,3
103,"6/06/99",1,2520541,4,5,1,1993,6,3
104,"6/06/99",1,2520541,5,5,1,1993,6,3
105,"6/06/99",1,2520541,8,5,1,1993,6,3
106,"6/06/99",1,2520541,9,5,1,1993,6,3
107,"6/06/99",1,2520541,10,5,1,1993,6,3
108,"6/06/99",1,2520541,11,5,1,1993,6,3
109,"6/06/99",1,2520541,12,5,1,1993,6,3
110,"6/06/99",1,2520541,13,5,1,1993,6,3
111,"6/06/99",1,2520541,14,5,1,1993,6,3
112,"6/06/99",1,2520541,15,5,1,1993,6,3
113,"6/06/99",1,2520541,16,5,1,1993,6,3
114,"6/06/99",1,2520542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
115,"6/06/99",1,2520641,3,2,3,1994,5,4
116,"6/06/99",1,2520641,8,1,1.79769313486232e+308,1993,2,1.79769313486232e+308
117,"6/06/99",1,2520741,2,1,1.79769313486232e+308,1998,10,1.79769313486232e+308
118,"6/06/99",1,2520741,7,4,2,1998,4,4
119,"6/06/99",1,2520841,3,2,5,1998,4,4
120,"6/06/99",1,2520941,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
121,"6/06/99",1,2521041,1,1,1.79769313486232e+308,1998,8,1.79769313486232e+308
122,"6/06/99",1,2521041,5,2,5,1998,3,4
123,"6/06/99",1,2521041,8,2,5,1992,9,4
124,"6/06/99",1,2521141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
125,"6/06/99",1,2521241,1,1,1.79769313486232e+308,1997,11,1.79769313486232e+308
126,"6/06/99",1,2521241,3,6,2,1994,10,4
127,"6/06/99",1,2521341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
128,"6/06/99",1,2521441,5,6,1,1998,2,4
129,"6/06/99",1,2521541,3,5,1,1997,4,1
130,"6/06/99",1,2521541,4,5,1,1997,4,1
131,"6/06/99",1,2521541,5,5,1,1997,4,1
132,"6/06/99",1,2521541,6,5,1,1997,4,4
133,"6/06/99",1,2521541,7,5,1,1997,4,4
134,"6/06/99",1,2521541,8,5,1,1997,4,4
135,"6/06/99",1,2521542,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
136,"6/06/99",1,2521641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
137,"6/06/99",1,2521741,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
1,"5/08/99",1,2530141,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
22,"5/10/99",1,2530151,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"5/10/99",1,2530241,3,2,6,1996,6,4
3,"5/10/99",1,2530241,4,2,5,1998,6,4
23,"5/10/99",1,2530251,6,1,1.79769313486232e+308,1999,3,1.79769313486232e+308
4,"5/10/99",1,2530341,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
114,"9/10/99",1,2530351,1,1,1.79769313486232e+308,1992,5,1.79769313486232e+308
115,"9/10/99",1,2530351,8,3,7,1995,4,4
5,"5/10/99",1,2530441,4,2,6,1994,1,4
6,"5/10/99",1,2530441,7,1,1.79769313486232e+308,1997,3,1.79769313486232e+308
24,"5/10/99",1,2530459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
7,"5/10/99",1,2530541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
8,"5/10/99",1,2530641,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
9,"5/10/99",1,2530741,3,2,3,1995,10,4
10,"5/10/99",1,2530841,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
11,"5/10/99",1,2530941,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
12,"5/10/99",1,2531041,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
13,"5/10/99",1,2531141,6,2,5,1999,1,4
14,"5/10/99",1,2531241,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
15,"5/10/99",1,2531341,1,1,1.79769313486232e+308,1996,9,1.79769313486232e+308
16,"5/10/99",1,2531441,5,2,3,1997,3,4
17,"5/10/99",1,2531541,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"5/10/99",1,2531641,3,2,4,1997,9,4
19,"5/10/99",1,2531641,6,5,4,1997,9,4
20,"5/10/99",1,2531641,7,5,4,1997,9,4
21,"5/10/99",1,2531741,4,2,6,1995,2,4
1,"7/07/99",1,2540149,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
16,"10/09/99",1,2540159,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
2,"10/09/99",1,2540249,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
17,"10/09/99",1,2540259,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
3,"10/09/99",1,2540349,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
18,"10/09/99",1,2540359,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
4,"10/09/99",1,2540449,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
19,"10/09/99",1,2540459,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
5,"10/09/99",1,2540549,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308,1.79769313486232e+308
